node_id,type,protein_id,gene_symbol,graph_degree,graph_weight,graph_lift,beta_phenotype,mean_log2_intensity,detection_rate,phenotype_difference,site,label
haploblock:chr22_32879460-32932820_cluster34,haploblock,,,,,,,,,,,chr22_32879460-32932820_cluster34
haploblock:chr22_18012407-18040448_cluster54,haploblock,,,,,,,,,,,chr22_18012407-18040448_cluster54
haploblock:chr22_27378463-27396539_cluster83,haploblock,,,,,,,,,,,chr22_27378463-27396539_cluster83
haploblock:chr22_43145214-43176240_cluster35,haploblock,,,,,,,,,,,chr22_43145214-43176240_cluster35
haploblock:chr22_35467079-35492611_cluster40,haploblock,,,,,,,,,,,chr22_35467079-35492611_cluster40
haploblock:chr22_47963676-47997555_cluster10,haploblock,,,,,,,,,,,chr22_47963676-47997555_cluster10
haploblock:chr22_44670538-44696863_cluster347,haploblock,,,,,,,,,,,chr22_44670538-44696863_cluster347
haploblock:chr22_47599748-47625237_cluster119,haploblock,,,,,,,,,,,chr22_47599748-47625237_cluster119
haploblock:chr22_34882112-34948328_cluster18,haploblock,,,,,,,,,,,chr22_34882112-34948328_cluster18
haploblock:chr22_48697982-48748191_cluster105,haploblock,,,,,,,,,,,chr22_48697982-48748191_cluster105
haploblock:chr22_44423106-44436767_cluster6,haploblock,,,,,,,,,,,chr22_44423106-44436767_cluster6
haploblock:chr22_48616504-48649986_cluster7,haploblock,,,,,,,,,,,chr22_48616504-48649986_cluster7
haploblock:chr22_48748191-48780105_cluster46,haploblock,,,,,,,,,,,chr22_48748191-48780105_cluster46
haploblock:chr22_34882112-34948328_cluster21,haploblock,,,,,,,,,,,chr22_34882112-34948328_cluster21
haploblock:chr22_49675891-49715343_cluster225,haploblock,,,,,,,,,,,chr22_49675891-49715343_cluster225
haploblock:chr22_26549322-26578207_cluster13,haploblock,,,,,,,,,,,chr22_26549322-26578207_cluster13
haploblock:chr22_27061731-27091280_cluster22,haploblock,,,,,,,,,,,chr22_27061731-27091280_cluster22
haploblock:chr22_46249251-46375373_cluster40,haploblock,,,,,,,,,,,chr22_46249251-46375373_cluster40
haploblock:chr22_27009479-27020234_cluster12,haploblock,,,,,,,,,,,chr22_27009479-27020234_cluster12
haploblock:chr22_24690767-24704235_cluster24,haploblock,,,,,,,,,,,chr22_24690767-24704235_cluster24
haploblock:chr22_17414153-17420471_cluster16,haploblock,,,,,,,,,,,chr22_17414153-17420471_cluster16
haploblock:chr22_23851737-23865996_cluster65,haploblock,,,,,,,,,,,chr22_23851737-23865996_cluster65
haploblock:chr22_36463901-36527111_cluster149,haploblock,,,,,,,,,,,chr22_36463901-36527111_cluster149
haploblock:chr22_43304000-43349923_cluster39,haploblock,,,,,,,,,,,chr22_43304000-43349923_cluster39
haploblock:chr22_43429411-43471880_cluster79,haploblock,,,,,,,,,,,chr22_43429411-43471880_cluster79
haploblock:chr22_27009479-27020234_cluster96,haploblock,,,,,,,,,,,chr22_27009479-27020234_cluster96
haploblock:chr22_32332036-32378957_cluster4,haploblock,,,,,,,,,,,chr22_32332036-32378957_cluster4
haploblock:chr22_32447679-32461834_cluster15,haploblock,,,,,,,,,,,chr22_32447679-32461834_cluster15
haploblock:chr22_49517573-49534275_cluster24,haploblock,,,,,,,,,,,chr22_49517573-49534275_cluster24
haploblock:chr22_32412368-32431958_cluster153,haploblock,,,,,,,,,,,chr22_32412368-32431958_cluster153
haploblock:chr22_44446255-44491834_cluster6,haploblock,,,,,,,,,,,chr22_44446255-44491834_cluster6
haploblock:chr22_27240185-27248628_cluster9,haploblock,,,,,,,,,,,chr22_27240185-27248628_cluster9
haploblock:chr22_27552091-27574483_cluster8,haploblock,,,,,,,,,,,chr22_27552091-27574483_cluster8
haploblock:chr22_32412368-32431958_cluster13,haploblock,,,,,,,,,,,chr22_32412368-32431958_cluster13
haploblock:chr22_45023023-45047275_cluster49,haploblock,,,,,,,,,,,chr22_45023023-45047275_cluster49
haploblock:chr22_44491834-44533808_cluster584,haploblock,,,,,,,,,,,chr22_44491834-44533808_cluster584
haploblock:chr22_46902935-46974137_cluster66,haploblock,,,,,,,,,,,chr22_46902935-46974137_cluster66
haploblock:chr22_43145214-43176240_cluster4,haploblock,,,,,,,,,,,chr22_43145214-43176240_cluster4
haploblock:chr22_47795000-47815791_cluster142,haploblock,,,,,,,,,,,chr22_47795000-47815791_cluster142
haploblock:chr22_47599748-47625237_cluster340,haploblock,,,,,,,,,,,chr22_47599748-47625237_cluster340
haploblock:chr22_44423106-44436767_cluster3,haploblock,,,,,,,,,,,chr22_44423106-44436767_cluster3
haploblock:chr22_48325515-48346281_cluster461,haploblock,,,,,,,,,,,chr22_48325515-48346281_cluster461
haploblock:chr22_22914880-22943618_cluster17,haploblock,,,,,,,,,,,chr22_22914880-22943618_cluster17
haploblock:chr22_45521571-45546494_cluster13,haploblock,,,,,,,,,,,chr22_45521571-45546494_cluster13
haploblock:chr22_48649986-48666756_cluster37,haploblock,,,,,,,,,,,chr22_48649986-48666756_cluster37
haploblock:chr22_48070478-48086646_cluster4,haploblock,,,,,,,,,,,chr22_48070478-48086646_cluster4
haploblock:chr22_49241707-49262630_cluster108,haploblock,,,,,,,,,,,chr22_49241707-49262630_cluster108
haploblock:chr22_48807134-48866772_cluster126,haploblock,,,,,,,,,,,chr22_48807134-48866772_cluster126
haploblock:chr22_43016370-43076056_cluster7,haploblock,,,,,,,,,,,chr22_43016370-43076056_cluster7
haploblock:chr22_49333633-49355927_cluster90,haploblock,,,,,,,,,,,chr22_49333633-49355927_cluster90
haploblock:chr22_44263132-44288496_cluster241,haploblock,,,,,,,,,,,chr22_44263132-44288496_cluster241
haploblock:chr22_45956310-46002629_cluster472,haploblock,,,,,,,,,,,chr22_45956310-46002629_cluster472
haploblock:chr22_44615978-44644582_cluster36,haploblock,,,,,,,,,,,chr22_44615978-44644582_cluster36
haploblock:chr22_44871543-44917047_cluster18,haploblock,,,,,,,,,,,chr22_44871543-44917047_cluster18
haploblock:chr22_48807134-48866772_cluster254,haploblock,,,,,,,,,,,chr22_48807134-48866772_cluster254
haploblock:chr22_44558955-44579724_cluster52,haploblock,,,,,,,,,,,chr22_44558955-44579724_cluster52
haploblock:chr22_48149450-48195632_cluster81,haploblock,,,,,,,,,,,chr22_48149450-48195632_cluster81
haploblock:chr22_19158175-19165429_cluster116,haploblock,,,,,,,,,,,chr22_19158175-19165429_cluster116
haploblock:chr22_48748191-48780105_cluster9,haploblock,,,,,,,,,,,chr22_48748191-48780105_cluster9
haploblock:chr22_26549322-26578207_cluster7,haploblock,,,,,,,,,,,chr22_26549322-26578207_cluster7
haploblock:chr22_44098586-44103463_cluster75,haploblock,,,,,,,,,,,chr22_44098586-44103463_cluster75
haploblock:chr22_36527111-36555805_cluster27,haploblock,,,,,,,,,,,chr22_36527111-36555805_cluster27
haploblock:chr22_25953967-25984066_cluster50,haploblock,,,,,,,,,,,chr22_25953967-25984066_cluster50
haploblock:chr22_27134960-27157084_cluster12,haploblock,,,,,,,,,,,chr22_27134960-27157084_cluster12
haploblock:chr22_26024448-26060666_cluster2,haploblock,,,,,,,,,,,chr22_26024448-26060666_cluster2
haploblock:chr22_26060666-26071416_cluster4,haploblock,,,,,,,,,,,chr22_26060666-26071416_cluster4
haploblock:chr22_35467079-35492611_cluster36,haploblock,,,,,,,,,,,chr22_35467079-35492611_cluster36
haploblock:chr22_36463901-36527111_cluster2,haploblock,,,,,,,,,,,chr22_36463901-36527111_cluster2
haploblock:chr22_17143182-17189339_cluster204,haploblock,,,,,,,,,,,chr22_17143182-17189339_cluster204
haploblock:chr22_17189339-17213966_cluster2,haploblock,,,,,,,,,,,chr22_17189339-17213966_cluster2
haploblock:chr22_39233324-39262537_cluster1,haploblock,,,,,,,,,,,chr22_39233324-39262537_cluster1
haploblock:chr22_43102108-43121899_cluster19,haploblock,,,,,,,,,,,chr22_43102108-43121899_cluster19
haploblock:chr22_22109386-22129854_cluster1,haploblock,,,,,,,,,,,chr22_22109386-22129854_cluster1
haploblock:chr22_23241440-23290478_cluster8,haploblock,,,,,,,,,,,chr22_23241440-23290478_cluster8
haploblock:chr22_45461240-45480586_cluster15,haploblock,,,,,,,,,,,chr22_45461240-45480586_cluster15
haploblock:chr22_45521571-45546494_cluster115,haploblock,,,,,,,,,,,chr22_45521571-45546494_cluster115
haploblock:chr22_32156952-32181456_cluster8,haploblock,,,,,,,,,,,chr22_32156952-32181456_cluster8
haploblock:chr22_34403531-34464592_cluster262,haploblock,,,,,,,,,,,chr22_34403531-34464592_cluster262
haploblock:chr22_45220568-45261186_cluster260,haploblock,,,,,,,,,,,chr22_45220568-45261186_cluster260
haploblock:chr22_33408818-33452024_cluster67,haploblock,,,,,,,,,,,chr22_33408818-33452024_cluster67
haploblock:chr22_27157084-27166948_cluster27,haploblock,,,,,,,,,,,chr22_27157084-27166948_cluster27
haploblock:chr22_17257431-17286047_cluster70,haploblock,,,,,,,,,,,chr22_17257431-17286047_cluster70
haploblock:chr22_23489773-23507389_cluster41,haploblock,,,,,,,,,,,chr22_23489773-23507389_cluster41
haploblock:chr22_35004794-35044716_cluster20,haploblock,,,,,,,,,,,chr22_35004794-35044716_cluster20
haploblock:chr22_33540489-33571700_cluster3,haploblock,,,,,,,,,,,chr22_33540489-33571700_cluster3
haploblock:chr22_27378463-27396539_cluster36,haploblock,,,,,,,,,,,chr22_27378463-27396539_cluster36
haploblock:chr22_27642389-27675678_cluster129,haploblock,,,,,,,,,,,chr22_27642389-27675678_cluster129
haploblock:chr22_44871543-44917047_cluster19,haploblock,,,,,,,,,,,chr22_44871543-44917047_cluster19
haploblock:chr22_39466336-39545930_cluster11,haploblock,,,,,,,,,,,chr22_39466336-39545930_cluster11
haploblock:chr22_27240185-27248628_cluster31,haploblock,,,,,,,,,,,chr22_27240185-27248628_cluster31
haploblock:chr22_26549322-26578207_cluster69,haploblock,,,,,,,,,,,chr22_26549322-26578207_cluster69
haploblock:chr22_26753805-26783983_cluster89,haploblock,,,,,,,,,,,chr22_26753805-26783983_cluster89
haploblock:chr22_22545569-22589389_cluster18,haploblock,,,,,,,,,,,chr22_22545569-22589389_cluster18
haploblock:chr22_39577521-39600259_cluster27,haploblock,,,,,,,,,,,chr22_39577521-39600259_cluster27
haploblock:chr22_48534407-48551127_cluster8,haploblock,,,,,,,,,,,chr22_48534407-48551127_cluster8
haploblock:chr22_26884663-26902257_cluster192,haploblock,,,,,,,,,,,chr22_26884663-26902257_cluster192
haploblock:chr22_26999263-27009479_cluster2,haploblock,,,,,,,,,,,chr22_26999263-27009479_cluster2
haploblock:chr22_46418842-46438932_cluster7,haploblock,,,,,,,,,,,chr22_46418842-46438932_cluster7
haploblock:chr22_44603286-44615978_cluster22,haploblock,,,,,,,,,,,chr22_44603286-44615978_cluster22
haploblock:chr22_49492624-49517573_cluster114,haploblock,,,,,,,,,,,chr22_49492624-49517573_cluster114
haploblock:chr22_20003597-20059164_cluster2,haploblock,,,,,,,,,,,chr22_20003597-20059164_cluster2
haploblock:chr22_33044905-33086126_cluster53,haploblock,,,,,,,,,,,chr22_33044905-33086126_cluster53
haploblock:chr22_22854292-22879507_cluster6,haploblock,,,,,,,,,,,chr22_22854292-22879507_cluster6
haploblock:chr22_49534275-49675891_cluster6,haploblock,,,,,,,,,,,chr22_49534275-49675891_cluster6
haploblock:chr22_25876277-25884349_cluster10,haploblock,,,,,,,,,,,chr22_25876277-25884349_cluster10
haploblock:chr22_32932820-32987578_cluster31,haploblock,,,,,,,,,,,chr22_32932820-32987578_cluster31
haploblock:chr22_36137894-36173796_cluster50,haploblock,,,,,,,,,,,chr22_36137894-36173796_cluster50
haploblock:chr22_43304000-43349923_cluster190,haploblock,,,,,,,,,,,chr22_43304000-43349923_cluster190
haploblock:chr22_43176240-43219862_cluster42,haploblock,,,,,,,,,,,chr22_43176240-43219862_cluster42
haploblock:chr22_44615978-44644582_cluster132,haploblock,,,,,,,,,,,chr22_44615978-44644582_cluster132
haploblock:chr22_45502117-45521571_cluster90,haploblock,,,,,,,,,,,chr22_45502117-45521571_cluster90
haploblock:chr22_26848544-26864523_cluster19,haploblock,,,,,,,,,,,chr22_26848544-26864523_cluster19
haploblock:chr22_48440418-48460740_cluster105,haploblock,,,,,,,,,,,chr22_48440418-48460740_cluster105
haploblock:chr22_39466336-39545930_cluster2,haploblock,,,,,,,,,,,chr22_39466336-39545930_cluster2
haploblock:chr22_19530556-19608021_cluster1254,haploblock,,,,,,,,,,,chr22_19530556-19608021_cluster1254
haploblock:chr22_26644382-26677587_cluster259,haploblock,,,,,,,,,,,chr22_26644382-26677587_cluster259
haploblock:chr22_49355927-49381761_cluster9,haploblock,,,,,,,,,,,chr22_49355927-49381761_cluster9
haploblock:chr22_35360016-35406206_cluster222,haploblock,,,,,,,,,,,chr22_35360016-35406206_cluster222
haploblock:chr22_17635993-17757446_cluster58,haploblock,,,,,,,,,,,chr22_17635993-17757446_cluster58
haploblock:chr22_44644582-44670538_cluster127,haploblock,,,,,,,,,,,chr22_44644582-44670538_cluster127
haploblock:chr22_18040448-18059257_cluster6,haploblock,,,,,,,,,,,chr22_18040448-18059257_cluster6
haploblock:chr22_46841413-46902935_cluster18,haploblock,,,,,,,,,,,chr22_46841413-46902935_cluster18
haploblock:chr22_46116729-46176998_cluster15,haploblock,,,,,,,,,,,chr22_46116729-46176998_cluster15
haploblock:chr22_49408121-49430759_cluster3,haploblock,,,,,,,,,,,chr22_49408121-49430759_cluster3
haploblock:chr22_26125105-26223245_cluster168,haploblock,,,,,,,,,,,chr22_26125105-26223245_cluster168
haploblock:chr22_37396550-37416456_cluster1,haploblock,,,,,,,,,,,chr22_37396550-37416456_cluster1
haploblock:chr22_35360016-35406206_cluster364,haploblock,,,,,,,,,,,chr22_35360016-35406206_cluster364
haploblock:chr22_27134960-27157084_cluster168,haploblock,,,,,,,,,,,chr22_27134960-27157084_cluster168
haploblock:chr22_17382179-17414153_cluster57,haploblock,,,,,,,,,,,chr22_17382179-17414153_cluster57
haploblock:chr22_23146855-23241440_cluster13,haploblock,,,,,,,,,,,chr22_23146855-23241440_cluster13
haploblock:chr22_33259027-33299764_cluster16,haploblock,,,,,,,,,,,chr22_33259027-33299764_cluster16
haploblock:chr22_47875259-47891202_cluster5,haploblock,,,,,,,,,,,chr22_47875259-47891202_cluster5
haploblock:chr22_23532651-23582658_cluster1206,haploblock,,,,,,,,,,,chr22_23532651-23582658_cluster1206
haploblock:chr22_32779763-32844047_cluster192,haploblock,,,,,,,,,,,chr22_32779763-32844047_cluster192
haploblock:chr22_33214306-33259027_cluster2,haploblock,,,,,,,,,,,chr22_33214306-33259027_cluster2
haploblock:chr22_33679263-33694376_cluster8,haploblock,,,,,,,,,,,chr22_33679263-33694376_cluster8
haploblock:chr22_22344671-22370689_cluster5,haploblock,,,,,,,,,,,chr22_22344671-22370689_cluster5
haploblock:chr22_26884663-26902257_cluster48,haploblock,,,,,,,,,,,chr22_26884663-26902257_cluster48
haploblock:chr22_22039828-22047705_cluster5,haploblock,,,,,,,,,,,chr22_22039828-22047705_cluster5
haploblock:chr22_22306953-22344671_cluster5,haploblock,,,,,,,,,,,chr22_22306953-22344671_cluster5
haploblock:chr22_39600259-39648397_cluster28,haploblock,,,,,,,,,,,chr22_39600259-39648397_cluster28
haploblock:chr22_39953483-39980379_cluster8,haploblock,,,,,,,,,,,chr22_39953483-39980379_cluster8
haploblock:chr22_26838327-26848544_cluster15,haploblock,,,,,,,,,,,chr22_26838327-26848544_cluster15
haploblock:chr22_26914018-26931738_cluster40,haploblock,,,,,,,,,,,chr22_26914018-26931738_cluster40
haploblock:chr22_27299096-27335333_cluster23,haploblock,,,,,,,,,,,chr22_27299096-27335333_cluster23
haploblock:chr22_39577521-39600259_cluster90,haploblock,,,,,,,,,,,chr22_39577521-39600259_cluster90
haploblock:chr22_46974137-47051453_cluster20,haploblock,,,,,,,,,,,chr22_46974137-47051453_cluster20
haploblock:chr22_49138659-49161412_cluster8,haploblock,,,,,,,,,,,chr22_49138659-49161412_cluster8
haploblock:chr22_32604930-32649633_cluster24,haploblock,,,,,,,,,,,chr22_32604930-32649633_cluster24
haploblock:chr22_48574333-48593175_cluster25,haploblock,,,,,,,,,,,chr22_48574333-48593175_cluster25
haploblock:chr22_24887942-24898544_cluster107,haploblock,,,,,,,,,,,chr22_24887942-24898544_cluster107
haploblock:chr22_49715343-49726702_cluster65,haploblock,,,,,,,,,,,chr22_49715343-49726702_cluster65
haploblock:chr22_22854292-22879507_cluster42,haploblock,,,,,,,,,,,chr22_22854292-22879507_cluster42
haploblock:chr22_49715343-49726702_cluster34,haploblock,,,,,,,,,,,chr22_49715343-49726702_cluster34
haploblock:chr22_48440418-48460740_cluster1130,haploblock,,,,,,,,,,,chr22_48440418-48460740_cluster1130
haploblock:chr22_45521571-45546494_cluster67,haploblock,,,,,,,,,,,chr22_45521571-45546494_cluster67
haploblock:chr22_22004012-22039828_cluster8,haploblock,,,,,,,,,,,chr22_22004012-22039828_cluster8
haploblock:chr22_48962941-48975351_cluster3,haploblock,,,,,,,,,,,chr22_48962941-48975351_cluster3
haploblock:chr22_47599748-47625237_cluster8,haploblock,,,,,,,,,,,chr22_47599748-47625237_cluster8
haploblock:chr22_27061731-27091280_cluster67,haploblock,,,,,,,,,,,chr22_27061731-27091280_cluster67
haploblock:chr22_36630948-36681598_cluster237,haploblock,,,,,,,,,,,chr22_36630948-36681598_cluster237
haploblock:chr22_49675891-49715343_cluster5,haploblock,,,,,,,,,,,chr22_49675891-49715343_cluster5
haploblock:chr22_33571700-33628113_cluster3,haploblock,,,,,,,,,,,chr22_33571700-33628113_cluster3
haploblock:chr22_27240185-27248628_cluster12,haploblock,,,,,,,,,,,chr22_27240185-27248628_cluster12
haploblock:chr22_24587296-24690767_cluster903,haploblock,,,,,,,,,,,chr22_24587296-24690767_cluster903
haploblock:chr22_25688319-25736676_cluster18,haploblock,,,,,,,,,,,chr22_25688319-25736676_cluster18
haploblock:chr22_45611743-45746785_cluster1283,haploblock,,,,,,,,,,,chr22_45611743-45746785_cluster1283
haploblock:chr22_44263132-44288496_cluster9,haploblock,,,,,,,,,,,chr22_44263132-44288496_cluster9
haploblock:chr22_20229336-20258558_cluster100,haploblock,,,,,,,,,,,chr22_20229336-20258558_cluster100
haploblock:chr22_20258558-20274330_cluster3,haploblock,,,,,,,,,,,chr22_20258558-20274330_cluster3
haploblock:chr22_47257518-47285160_cluster21,haploblock,,,,,,,,,,,chr22_47257518-47285160_cluster21
haploblock:chr22_44917047-44929677_cluster5,haploblock,,,,,,,,,,,chr22_44917047-44929677_cluster5
haploblock:chr22_48574333-48593175_cluster826,haploblock,,,,,,,,,,,chr22_48574333-48593175_cluster826
haploblock:chr22_48593175-48616504_cluster12,haploblock,,,,,,,,,,,chr22_48593175-48616504_cluster12
haploblock:chr22_37241613-37276728_cluster8,haploblock,,,,,,,,,,,chr22_37241613-37276728_cluster8
haploblock:chr22_48358281-48414640_cluster251,haploblock,,,,,,,,,,,chr22_48358281-48414640_cluster251
haploblock:chr22_49446708-49455747_cluster33,haploblock,,,,,,,,,,,chr22_49446708-49455747_cluster33
haploblock:chr22_19821351-19886686_cluster129,haploblock,,,,,,,,,,,chr22_19821351-19886686_cluster129
haploblock:chr22_31942200-32156952_cluster621,haploblock,,,,,,,,,,,chr22_31942200-32156952_cluster621
haploblock:chr22_33044905-33086126_cluster3,haploblock,,,,,,,,,,,chr22_33044905-33086126_cluster3
haploblock:chr22_23241440-23290478_cluster14,haploblock,,,,,,,,,,,chr22_23241440-23290478_cluster14
haploblock:chr22_26864523-26884663_cluster41,haploblock,,,,,,,,,,,chr22_26864523-26884663_cluster41
haploblock:chr22_26884663-26902257_cluster8,haploblock,,,,,,,,,,,chr22_26884663-26902257_cluster8
haploblock:chr22_32412368-32431958_cluster63,haploblock,,,,,,,,,,,chr22_32412368-32431958_cluster63
haploblock:chr22_27522596-27552091_cluster28,haploblock,,,,,,,,,,,chr22_27522596-27552091_cluster28
haploblock:chr22_37124185-37147116_cluster427,haploblock,,,,,,,,,,,chr22_37124185-37147116_cluster427
haploblock:chr22_36137894-36173796_cluster10,haploblock,,,,,,,,,,,chr22_36137894-36173796_cluster10
haploblock:chr22_36863317-36921349_cluster32,haploblock,,,,,,,,,,,chr22_36863317-36921349_cluster32
haploblock:chr22_45502117-45521571_cluster33,haploblock,,,,,,,,,,,chr22_45502117-45521571_cluster33
haploblock:chr22_46493826-46509245_cluster23,haploblock,,,,,,,,,,,chr22_46493826-46509245_cluster23
haploblock:chr22_49241707-49262630_cluster92,haploblock,,,,,,,,,,,chr22_49241707-49262630_cluster92
haploblock:chr22_43471880-43502343_cluster106,haploblock,,,,,,,,,,,chr22_43471880-43502343_cluster106
haploblock:chr22_46478129-46493826_cluster2,haploblock,,,,,,,,,,,chr22_46478129-46493826_cluster2
haploblock:chr22_47875259-47891202_cluster1,haploblock,,,,,,,,,,,chr22_47875259-47891202_cluster1
